threat_type,flee_status,armed_with,city,state,latitude,longitude,age,gender,race,was_mental_illness_related,body_camera,year,row_id,has_gun,has_knife,has_blunt_object,has_vehicle,has_replica,has_unarmed,has_other,race_std,share_white,share_black,share_native_american,share_asian,share_hispanic,share_two_or_more,share_missing
point,not,gun,ventana ranch,NM,Unknown/Missing,Unknown/Missing,51.0,male,,False,False,2021,1341,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
threat,not,gun,winter haven,FL,28.008745,-81.6799366,52.0,male,B,False,False,2021,1342,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,not,gun,fort lupton,CO,40.1091497,-104.7624697,60.0,male,W,False,False,2021,1343,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,car,undetermined,kingman,AZ,35.2668147,-114.0393935,29.0,male,W,False,False,2021,1344,0,0,0,0,0,0,1,W,1,0,0,0,0,0,0
shoot,not,gun,hayward,CA,37.6681308,-122.0600186,26.0,male,,False,True,2021,1345,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
shoot,car,gun,burnsville,MN,44.7371933,-93.2662995,30.0,male,W,False,True,2021,1346,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,foot,gun,fort worth,TX,32.7728931,-97.2963017,31.0,male,B,False,True,2021,1347,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,car,gun,dothan,AL,31.2143577,-85.3788793,39.0,male,B,False,False,2021,1348,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
point,foot,replica,dallas,TX,32.8878178,-96.7051007,28.0,male,H,False,False,2021,1349,0,0,0,0,1,0,0,H,0,0,0,0,1,0,0
shoot,not,gun,aransas pass,TX,26.2073068,-80.2221728,52.0,male,H,False,True,2021,1350,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
attack,car,vehicle,el paso county,CO,Unknown/Missing,Unknown/Missing,38.0,male,W,False,False,2021,1352,0,0,0,1,0,0,0,W,1,0,0,0,0,0,0
threat,not,knife,columbus,OH,39.9172229,-82.8392184,16.0,female,B,False,True,2021,1353,0,1,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,nan,gun,san antonio,TX,29.3623361,-98.4862981,37.0,male,H,False,False,2021,1354,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
threat,nan,gun,san antonio,TX,29.4709402,-98.4992849,28.0,male,W,False,False,2021,1355,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,foot,gun,lakewood,CO,Unknown/Missing,Unknown/Missing,20.0,male,W,False,False,2021,1356,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,not,blunt_object,escondido,CA,33.1058773,-117.0778114,59.0,male,,True,True,2021,1357,0,0,1,0,0,0,0,NAN,0,0,0,0,0,0,1
undetermined,car,unarmed,elizabeth city,NC,36.2904352,-76.226072,42.0,male,B,False,True,2021,1358,0,0,0,0,0,1,0,B,0,1,0,0,0,0,0
threat,not,gun,worcester,MA,42.2503464,-71.7699888,31.0,male,A,False,False,2021,1359,1,0,0,0,0,0,0,A,0,0,0,1,0,0,0
point,not,gun,colorado springs,CO,38.8966903,-104.8448968,37.0,male,W,True,False,2021,1360,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,not,gun,casa grande,AZ,32.886807,-111.7594768,52.0,male,W,False,False,2021,1361,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,nan,gun,rosenberg,TX,29.5509729,-95.8011785,41.0,male,B,False,False,2021,1362,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
attack,other,gun,billings,MT,45.7901166,-108.6280436,26.0,male,W,False,False,2021,1363,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,nan,gun,webbers falls,OK,35.5526371,-95.1710498,29.0,male,W,False,False,2021,1364,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,not,knife,nashville,TN,36.1940918,-86.8313685,32.0,male,B,False,True,2021,1365,0,1,0,0,0,0,0,B,0,1,0,0,0,0,0
move,not,unarmed,los angeles,CA,34.0980643,-118.3615641,34.0,male,W,True,True,2021,1366,0,0,0,0,0,1,0,W,1,0,0,0,0,0,0
shoot,other,gun,bakersfield,CA,35.3467302,-118.9431529,20.0,male,W,False,True,2021,1367,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,car,gun,los angeles,CA,34.0291312,-118.2980812,50.0,male,H,False,False,2021,1368,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
threat,not,knife,reading township,MI,Unknown/Missing,Unknown/Missing,32.0,male,H,False,True,2021,1369,0,1,0,0,0,0,0,H,0,0,0,0,1,0,0
point,nan,gun,los angeles,CA,34.5980209,-117.826773,64.0,male,H,False,False,2021,1370,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,car,gun,lincoln county,MO,39.0669568,-90.9820668,21.0,male,W,False,False,2021,1371,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,not,gun,kansas city,MO,39.1044841,-94.5756102,25.0,male,B,False,False,2021,1372,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,nan,gun,washington,DC,38.8776018,-77.0173133,36.0,male,B,False,True,2021,1373,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
undetermined,nan,undetermined,canon city,CO,38.4425506,-105.2338027,28.0,male,W,False,False,2021,1374,0,0,0,0,0,0,1,W,1,0,0,0,0,0,0
shoot,nan,gun,nashville,TN,35.9978143,-86.6911163,23.0,male,W,True,True,2021,1375,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,nan,gun,south haven,IN,41.5379135,-87.1425623,30.0,male,W,False,False,2021,1376,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,not,gun,green bay,WI,44.496977,-88.1214225,62.0,male,W,False,False,2021,1377,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,not,gun,hamilton township,OH,39.2842012,-84.2304159,57.0,male,W,True,False,2021,1378,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,not,blunt_object,glendale,AZ,Unknown/Missing,Unknown/Missing,45.0,male,H,False,False,2021,1379,0,0,1,0,0,0,0,H,0,0,0,0,1,0,0
move,nan,unknown,langley,VA,Unknown/Missing,Unknown/Missing,31.0,male,W,False,False,2021,1380,0,0,0,0,0,0,1,W,1,0,0,0,0,0,0
shoot,not,gun,camden county,GA,30.7020049,-81.6645351,37.0,female,B,False,True,2021,1381,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
attack,not,knife,mesquite,TX,32.8403133,-96.6227096,27.0,male,B,True,True,2021,1382,0,1,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,not,gun,las vegas,NV,36.1587782,-115.1077586,50.0,male,W,False,False,2021,1383,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,not,gun,san andreas,CA,38.1968267,-120.6816236,47.0,male,H,False,True,2021,1384,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
attack,car,vehicle,casper,WY,Unknown/Missing,Unknown/Missing,42.0,male,W,False,False,2021,1385,0,0,0,1,0,0,0,W,1,0,0,0,0,0,0
threat,not,gun,rutledge,TN,36.2793072,-83.4722757,52.0,male,W,False,False,2021,1386,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,not,gun,clarksville,TN,36.5846351,-87.3560858,54.0,male,B,False,False,2021,1387,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
attack,nan,other,oklahoma city,OK,35.5046484,-97.5833857,34.0,male,W,True,True,2021,1388,0,0,0,0,0,0,1,W,1,0,0,0,0,0,0
point,not,gun,riverside,CA,33.957826,-117.3917071,34.0,male,H,False,False,2021,1389,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,not,gun,baltimore,MD,39.3119932,-76.7707721,56.0,male,B,True,True,2021,1390,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,not,gun,greenville,SC,Unknown/Missing,Unknown/Missing,62.0,male,W,False,True,2021,1391,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,not,gun,leicester,MA,42.2442844,-71.9027192,24.0,male,W,False,False,2021,1392,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,foot,unknown,glendale,AZ,Unknown/Missing,Unknown/Missing,28.0,male,W,False,False,2021,1393,0,0,0,0,0,0,1,W,1,0,0,0,0,0,0
point,nan,gun,lancaster,TX,32.6042994,-96.805805,29.0,male,B,True,False,2021,1394,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,nan,knife,boynton beach,FL,26.5516565,-80.091954,27.0,male,H,False,False,2021,1395,0,1,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,not,gun,stockton,CA,37.9931156,-121.2960496,30.0,male,B,False,False,2021,1396,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,car,gun,alvarado,TX,Unknown/Missing,Unknown/Missing,19.0,male,H,False,False,2021,1397,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
undetermined,nan,undetermined,killeen,TX,Unknown/Missing,Unknown/Missing,40.0,male,B,False,False,2021,1398,0,0,0,0,0,0,1,B,0,1,0,0,0,0,0
shoot,nan,gun,fremont,NE,41.4286818,-96.4756341,33.0,male,W,True,False,2021,1399,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,car,gun,rochester,NY,43.1607397,-77.6397982,28.0,male,W,False,True,2021,1400,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,nan,gun,rapid valley,SD,44.0695306,-103.0908532,24.0,male,N,True,False,2021,1401,1,0,0,0,0,0,0,N,0,0,1,0,0,0,0
threat,car,gun,denver,CO,39.718145587385,-105.039700882449,22.0,male,W,False,False,2021,1402,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,foot,knife,grottoes,VA,Unknown/Missing,Unknown/Missing,,male,W,False,False,2021,1403,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
point,not,gun,indianapolis,IN,Unknown/Missing,Unknown/Missing,48.0,male,B,True,True,2021,1404,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
undetermined,car,undetermined,campo,CA,Unknown/Missing,Unknown/Missing,26.0,male,,False,False,2021,1405,0,0,0,0,0,0,1,NAN,0,0,0,0,0,0,1
shoot,nan,gun,birmingham,AL,33.5001637,-86.799937,39.0,male,W,False,False,2021,1406,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,nan,knife,baltimore,MD,39.3108997,-76.5928393,49.0,male,B,False,True,2021,1407,0,1,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,not,gun,omaha,NE,41.2197176,-95.9747201,34.0,male,W,True,True,2021,1408,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,nan,replica,grandview,MO,Unknown/Missing,Unknown/Missing,17.0,male,W,True,False,2021,1409,0,0,0,0,1,0,0,W,1,0,0,0,0,0,0
shoot,nan,gun,dickinson,ND,46.9061426,-102.7791434,35.0,male,B,False,False,2021,1410,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
attack,nan,undetermined,peoria,AZ,33.5529135,-112.2703935,32.0,male,W,False,True,2021,1411,0,0,0,0,0,0,1,W,1,0,0,0,0,0,0
undetermined,other,undetermined,decatur,GA,33.7700524,-84.2965347,21.0,male,B,False,False,2021,1413,0,0,0,0,0,0,1,B,0,1,0,0,0,0,0
shoot,nan,gun,montgomery,AL,32.3685639,-86.1412696,32.0,male,B,False,False,2021,1414,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
flee,car,undetermined,modesto,CA,37.6241694,-120.9296346,16.0,male,W,False,True,2021,1416,0,0,0,0,0,0,1,W,1,0,0,0,0,0,0
attack,car,vehicle,englewood,CO,39.6552366,-104.9700187,22.0,male,W,False,True,2021,1417,0,0,0,1,0,0,0,W,1,0,0,0,0,0,0
shoot,car,gun,blount county,AL,Unknown/Missing,Unknown/Missing,32.0,male,W,False,False,2021,1418,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
move,car,vehicle,eaton county,MI,42.5482995,-84.8540757,19.0,male,W,False,False,2021,1419,0,0,0,1,0,0,0,W,1,0,0,0,0,0,0
threat,not,knife,denver,CO,39.6732798,-105.0249917,52.0,male,,False,False,2021,1420,0,1,0,0,0,0,0,NAN,0,0,0,0,0,0,1
shoot,not,gun,champaign,IL,Unknown/Missing,Unknown/Missing,24.0,male,B,False,False,2021,1421,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
point,not,gun,washington county,VA,36.7421455,-81.8988265,31.0,male,W,False,False,2021,1422,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,not,gun,pittsburg,CA,38.0059364,-121.8722936,31.0,male,,False,True,2021,1423,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
threat,not,knife,manorville,NY,40.8611719,-72.7987459,44.0,male,W,False,False,2021,1424,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,not,gun,albany,GA,31.5705739,-84.1578983,23.0,male,B,False,False,2021,1425,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,not,gun,houston,TX,29.6759706,-95.5416844,25.0,male,B,False,True,2021,1427,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,nan,gun;knife,churchland,NC,35.6017657,-80.9538617,,male,W,False,False,2021,1428,1,1,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,nan,replica,beaver township,MI,43.6990648,-85.999623,63.0,male,,False,False,2021,1429,0,0,0,0,1,0,0,NAN,0,0,0,0,0,0,1
shoot,nan,gun,adel,GA,31.128054,-83.4283909,31.0,male,B,False,False,2021,1430,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,nan,gun,athens,GA,33.9687757,-83.3570479,38.0,male,B,False,False,2021,1431,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,not,knife,parkersburg,WV,39.2362158,-81.5467861,34.0,male,,False,False,2021,1432,0,1,0,0,0,0,0,NAN,0,0,0,0,0,0,1
shoot,nan,gun,college station,TX,30.6161662,-96.300945,21.0,male,B,False,False,2021,1433,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,other,gun,red bud,IL,38.2118338,-90.0079704,27.0,male,W,False,False,2021,1434,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,car,gun,kings county,CA,35.9871054,-120.1243445,30.0,male,H,False,False,2021,1435,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
attack,not,unarmed,williams township,PA,40.6459406,-75.2515163,55.0,male,W,True,False,2021,1436,0,0,0,0,0,1,0,W,1,0,0,0,0,0,0
flee,car,undetermined,nogales,AZ,31.3602968,-110.9325947,39.0,male,W,False,False,2021,1437,0,0,0,0,0,0,1,W,1,0,0,0,0,0,0
point,foot,gun,washington,DC,38.8455103,-76.9857761,26.0,male,B,False,True,2021,1438,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,not,replica,villa park,IL,41.8868622,-87.9741218,25.0,male,W,True,False,2021,1439,0,0,0,0,1,0,0,W,1,0,0,0,0,0,0
shoot,nan,gun,lenexa,KS,38.9834846,-94.7055666,34.0,male,B,False,False,2021,1440,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,not,gun,holy cross,AK,Unknown/Missing,Unknown/Missing,34.0,male,,False,False,2021,1441,1,0,0,0,0,0,0,NAN,0,0,0,0,0,0,1
threat,nan,gun,columbia,MO,38.9300301,-92.3084532,38.0,male,W,False,False,2021,1442,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,not,knife,san tan valley,AZ,33.1761716,-111.6169303,74.0,male,,False,False,2021,1443,0,1,0,0,0,0,0,NAN,0,0,0,0,0,0,1
shoot,not,gun,clarkville,TN,Unknown/Missing,Unknown/Missing,33.0,male,H,True,False,2021,1444,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,nan,gun,cedar hill,MO,Unknown/Missing,Unknown/Missing,36.0,male,W,False,False,2021,1445,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,nan,gun,jacksonville,FL,Unknown/Missing,Unknown/Missing,37.0,male,W,False,True,2021,1446,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,not,gun,placentia,CA,Unknown/Missing,Unknown/Missing,33.0,male,A,False,True,2021,1447,1,0,0,0,0,0,0,A,0,0,0,1,0,0,0
point,foot,gun,louisville,KY,38.1954882,-85.793418,32.0,male,W,False,False,2021,1448,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
attack,car,vehicle,antlers,OK,Unknown/Missing,Unknown/Missing,48.0,male,W,False,False,2021,1449,0,0,0,1,0,0,0,W,1,0,0,0,0,0,0
threat,not,gun,denver,CO,39.710821,-105.0050173,29.0,male,B,False,False,2021,1450,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
point,not,gun,tucson,AZ,32.2719778,-110.9733125,33.0,male,W,False,True,2021,1451,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,not,gun,san jose,CA,37.3835424,-121.8660593,31.0,male,B,False,False,2021,1452,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
shoot,not,gun,jemison,AL,33.0519796,-86.7697608,71.0,male,W,False,False,2021,1453,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,not,gun,milwaukee,WI,42.9958599,-87.9506396,47.0,male,H,False,True,2021,1454,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
shoot,foot,gun,yucca valley,CA,Unknown/Missing,Unknown/Missing,29.0,male,B,False,False,2021,1455,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
threat,car,gun,madison parish,LA,Unknown/Missing,Unknown/Missing,29.0,male,B,False,False,2021,1456,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
point,not,gun,independence,KY,38.950831,-84.5140035,29.0,male,W,False,False,2021,1457,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,foot,replica,berwick,LA,29.6915897,-91.2209269,37.0,male,W,False,False,2021,1458,0,0,0,0,1,0,0,W,1,0,0,0,0,0,0
threat,not,knife,ray city,GA,31.0663208,-83.1966594,48.0,male,W,False,False,2021,1459,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
undetermined,nan,undetermined,sumrall,MS,31.423204,-89.5547959,43.0,male,W,False,False,2021,1460,0,0,0,0,0,0,1,W,1,0,0,0,0,0,0
attack,other,gun,hot springs,AR,34.5020342,-93.1949417,34.0,male,W,False,False,2021,1461,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,car,gun,arvada,CO,39.8446223,-105.1015802,24.0,male,H,False,False,2021,1462,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
undetermined,not,undetermined,cartwright,OK,33.8951303,-96.5720589,27.0,male,W,True,False,2021,1463,0,0,0,0,0,0,1,W,1,0,0,0,0,0,0
threat,nan,gun,minneapolis,MN,44.9483608,-93.2957547,32.0,male,B,False,False,2021,1464,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
move,not,knife,san antonio,TX,Unknown/Missing,Unknown/Missing,18.0,male,H,False,False,2021,1465,0,1,0,0,0,0,0,H,0,0,0,0,1,0,0
threat,not,knife,tucson,AZ,32.2156752,-110.8150745,45.0,male,W,False,True,2021,1466,0,1,0,0,0,0,0,W,1,0,0,0,0,0,0
shoot,nan,gun,rochester,NY,43.1805869,-77.6079769,29.0,male,B,False,False,2021,1468,1,0,0,0,0,0,0,B,0,1,0,0,0,0,0
undetermined,nan,undetermined,overton county,TN,36.3440147,-85.4235329,42.0,male,W,False,False,2021,1469,0,0,0,0,0,0,1,W,1,0,0,0,0,0,0
shoot,foot,gun,braintree,MA,Unknown/Missing,Unknown/Missing,34.0,male,W,False,False,2021,1470,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
point,not,gun,denver,CO,Unknown/Missing,Unknown/Missing,31.0,male,W,False,False,2021,1471,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,nan,knife,green forest,AR,36.3327907,-93.4388076,34.0,male,A,False,False,2021,1473,0,1,0,0,0,0,0,A,0,0,0,1,0,0,0
point,car,gun,spalding county,GA,33.3193099,-84.2895136,29.0,male,W,False,False,2021,1474,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
flee,other,undetermined,happy valley,OR,45.4330677,-122.538107,44.0,male,W,False,False,2021,1476,0,0,0,0,0,0,1,W,1,0,0,0,0,0,0
shoot,nan,gun,scottsbluff,NE,41.8632719,-103.690482,47.0,male,W,True,False,2021,1477,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,not,gun,jefferson city,MO,38.5887493,-92.2549196,32.0,male,W,True,False,2021,1478,1,0,0,0,0,0,0,W,1,0,0,0,0,0,0
threat,nan,gun,round rock,TX,30.4800386,-97.6865666,39.0,male,H,False,True,2021,1479,1,0,0,0,0,0,0,H,0,0,0,0,1,0,0
